id,case_title,source_pdf,source_folder,source_school,source_year,page_start,page_end,page_count,output_pdf_path,extraction_confidence,detection_method,needs_manual_review,industry,case_type,difficulty_overall,difficulty_quant,difficulty_qual,interviewer_style,prompt_excerpt,matched_toc_title,matched_start_page_text,matched_patterns,confidence_notes,review_flags
b5a9fcb3-325b-4295-b6e9-2f2ed775ad93,Saving the Payphone Company,Yale/Darden 2017.pdf,Yale,yale,2017,115,123,9,cases/Yale/Darden 2017/saving-the-payphone-company.pdf,1.0,manual_override_darden_2017,False,,Profitability,,,,,"Our client is an American payphone company that installs and maintains payphones in commercial 
and residential buildings. Payphones is a dying business globally. So the client has contacted us to 
help figure out how they can preserve and improve profitability in existing business for as long as 
p",Saving the Payphone Company,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
098cb8f7-2a51-4885-959b-90a0c5463f17,Selling Laylays in Bahrain,Yale/Darden 2017.pdf,Yale,yale,2017,124,131,8,cases/Yale/Darden 2017/selling-laylays-in-bahrain.pdf,1.0,manual_override_darden_2017,False,,Profitability,,,,,"The CEO of your client “Middle East Textile” just called you to know whether he should 
buy a new machine for $1 million which will effectively double his capacity of Abaya 
production. He has asked you to provide an answer within the next half-hour. How will 
you advise him?

Selling Abayas in Bahr",Selling Laylays in Bahrain,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
38efcdfb-cd89-444a-8816-4ab7f5eee349,Starbucks' Ice Cream Dream,Yale/Darden 2017.pdf,Yale,yale,2017,132,138,7,cases/Yale/Darden 2017/starbucks-ice-cream-dream.pdf,1.0,manual_override_darden_2017,False,Retail / CPG,Pricing,,A great candidate will ask for data related to each part of their framework with,"In describing the customer and market landscape, a great interviewee will",Interviewee-led,"Put yourself in the shoes of a Starbucks executive. You have been asked how you would 
think about launching a new product, specifically soft-serve ice cream. What would you 
think about?

Starbucks’ Ice Cream Dream
• Interviewer Tips
• This case is designed to be intentionally ambiguous in order to",Starbucks' Ice Cream Dream,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
d650fc66-81ec-47e4-b50b-970716d772ad,Transportation TechCo.,Yale/Darden 2017.pdf,Yale,yale,2017,139,147,9,cases/Yale/Darden 2017/transportation-techco.pdf,1.0,manual_override_darden_2017,False,Technology,,,,,,"Our client, Transportation TechCo., is a key player in the transportation technology space. 
Recently, the client developed an innovative GPS fleet tracking device which it believes 
could prove valuable to K-12 schools in the U.S. We have been engaged to help our client 
determine whether this prod",Transportation TechCo.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; case_type not extracted",
579d9fbe-0eef-4fc6-96b5-6579ece17818,National Express Trucking,Yale/Darden 2019.pdf,Yale,yale,2019,48,57,10,cases/Yale/Darden 2019/national-express-trucking.pdf,1.0,manual_override_darden_2018_2019,False,Airlines / Transportation,Profitability,,,,,"Your client is National Logistics; a large transportation and logistics company 
that delivers freight to all areas of North America. Over the last five years, the 
company has experienced rising costs due to increases in wages resulting 
from a shortage of truckers. The client is now looking to red",National Express Trucking,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
163815ea-9509-4c9d-9d4c-0e236dd054d6,Styrofoam Situation,Yale/Darden 2019.pdf,Yale,yale,2019,58,67,10,cases/Yale/Darden 2019/styrofoam-situation.pdf,1.0,manual_override_darden_2018_2019,False,,Profitability,,,,,"Your client is the CEO of Cup Co, a national supplier of Styrofoam cups to 
restaurants. While profit has been steady, she is worried about the influx of 
cheaper products from China by a new competitor (Chalice Inc) and has 
called you in to give a recommendation on how to ensure continued 
profita",Styrofoam Situation,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
9c25cdf1-5406-4df5-8ecd-379c92c3e5a1,North-South Pharma,Yale/Darden 2019.pdf,Yale,yale,2019,68,82,15,cases/Yale/Darden 2019/north-south-pharma.pdf,1.0,manual_override_darden_2018_2019,False,Healthcare,,,,,,"North-South Pharma Co is a US-based pharmaceutical manufacturer. The 
company owns a plant in the United States that is active in serving US 
customers through pharmacies, and also owns an idle plant in South America.
1. Market Size: Forecast Revenue for North-South Pharma Co
2. What should North-So",North-South Pharma,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; case_type not extracted",
ad786d9f-2c46-44ff-b790-90b6e0e34c18,Fire Proof Inc.,Yale/Darden 2019.pdf,Yale,yale,2019,83,92,10,cases/Yale/Darden 2019/fire-proof-inc.pdf,1.0,manual_override_darden_2018_2019,False,Financial Services,Operations,,,,,"The CEO of Fire Proof Inc. wants to find new ways to diversify her revenue 
and product line. Currently, Fire Proof only sells fire resistant jackets, gloves, 
hard-hats, and tools to government sponsored fire departments nationwide. 
The CEO believes the company can expand their operations to make",Fire Proof Inc.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
e56516ed-91c0-4d70-b450-634f940b5b2c,Quality Bottling Co.,Yale/Darden 2019.pdf,Yale,yale,2019,93,104,12,cases/Yale/Darden 2019/quality-bottling-co.pdf,1.0,manual_override_darden_2018_2019,False,Industrials,Profitability,,,,,"After successfully servicing large beverage companies over the last 20 years, our 
client, the CEO of High Quality Bottles (HQB), a small plastics manufacturing and 
bottling company, wants to expand into the hospitality and leisure space. Specifically, 
she wants HQB to supply local hotel chains wi",Quality Bottling Co.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
1525674b-5426-4d0e-b406-7adad0d8843a,Canyon Capital,Yale/Darden 2019.pdf,Yale,yale,2019,105,113,9,cases/Yale/Darden 2019/canyon-capital.pdf,1.0,manual_override_darden_2018_2019,False,Financial Services,Profitability,,,,,,Canyon Capital,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
9ba03e9e-3cd0-4056-90f4-c7b5165e2989,Transportation Tech Co.,Yale/Darden 2019.pdf,Yale,yale,2019,114,125,12,cases/Yale/Darden 2019/transportation-tech-co.pdf,1.0,manual_override_darden_2018_2019,False,Technology,,,,,,"Our client, Transportation Tech Co., is a key player in the transportation 
technology space. Recently, the client developed an innovative GPS fleet 
tracking device which it believes could prove valuable to K-12 schools in the 
US. We have been engaged to help our client determine whether this prod",Transportation Tech Co.,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; case_type not extracted",
016cbb19-7c4f-4f75-8c24-9b17d91e8f65,Lonely Gas Station,Yale/Darden 2019.pdf,Yale,yale,2019,126,135,10,cases/Yale/Darden 2019/lonely-gas-station.pdf,1.0,manual_override_darden_2018_2019,False,Retail / CPG,Profitability,,,,,"Our client is the owner of a gas station between towns A and B – 10 miles to each 
town. He is wondering if it would make sense to add a convenience store to the gas 
station.
This is intentionally open-ended. The interviewee will have to ask multiple questions to frame the 
problem and gather the i",Lonely Gas Station,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.",
ed818d16-3e21-4ea4-8d23-fc3f06bde8c4,Rubber Bumper Laboratories,Yale/Darden 2019.pdf,Yale,yale,2019,167,178,12,cases/Yale/Darden 2019/rubber-bumper-laboratories.pdf,1.0,manual_override_darden_2018_2019,False,,Profitability,,,,,,Rubber Bumper Laboratories,,manual_ground_truth_index,"Ground-truth index: exact page ranges, no heuristics.; industry not extracted",
4765adb1-e1bf-4866-8417-c676799d942a,Alpha Aviation,Yale/Darden 2021.pdf,Yale,yale,2021,34,50,17,cases/Yale/Darden 2021/alpha-aviation.pdf,1.0,manual_override_darden_2021,False,but is in line with other airlines within its class of service,Profitability,,,,,"Your client is a large US-based commercial airline that has lost profitability 
and market share. The company is under pressure to regain its foothold in 
the industry and grow its balance sheet. Can you brainstorm some areas you 
would like to investigate on behalf of the airline?

36
Framework Gui",Alpha Aviation,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
c5a90a11-2c14-46b8-95c9-3d93da2adb84,Back It On Up,Yale/Darden 2021.pdf,Yale,yale,2021,51,62,12,cases/Yale/Darden 2021/back-it-on-up.pdf,1.0,manual_override_darden_2021,False,Technology,M&A,,,,,"BackupCo is a data backup and disaster recovery company. It’s 
primary headquarters is in Boston, its client services department is in South 
Carolina, and its development is split between Texas and Ukraine. To expand 
its product offerings, reach, and revenue, it is considering purchasing 
CloudCo,",Back It On Up,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
394d1881-037f-401c-b1d7-0d70fd10e94c,The Big Shot,Yale/Darden 2021.pdf,Yale,yale,2021,63,77,15,cases/Yale/Darden 2021/the-big-shot.pdf,1.0,manual_override_darden_2021,False,Media / Entertainment,Profitability,,,,,"Our client, Lights Camera Action Entertainment (LCA), is a major movie 
production house. After a disappointing summer filled with numerous box 
office flops, the CEO of LCA has approached us to decide which movie the 
company should release next.

65
Framework Guidance:
Note: There are many possibl",The Big Shot,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
44e21169-8509-49fe-9a26-4dab559991d4,Contagion Containment,Yale/Darden 2021.pdf,Yale,yale,2021,78,89,12,cases/Yale/Darden 2021/contagion-containment.pdf,1.0,manual_override_darden_2021,False,,,,,,,"Your client is the International Olympic Committee (IOC), and the Summer Olympics are a couple 
months away. A viral outbreak has occurred in a country across the globe and has begun to spread. 
There is a real threat that the outbreak reaches pandemic levels and arrives in the host country within a",Contagion Containment,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; industry not extracted; case_type not extracted",
e0acbf51-edbc-4aac-af8b-a22dac7eeaf0,Food Frenzy,Yale/Darden 2021.pdf,Yale,yale,2021,90,101,12,cases/Yale/Darden 2021/food-frenzy.pdf,1.0,manual_override_darden_2021,False,,Market Entry,,,,,"Mercado Reforma is a large B2B grocery supplier in Latin America that wants 
to expand into the B2C space. You are the project leader, ideate ways to 
investigate the opportunity and bring the concept to life. Walk me through 
how you would approach the project.
Suggested interview length: ~45 minut",Food Frenzy,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; industry not extracted",
0982f100-bf29-4bde-992b-b21fbc31dc38,A Hairy Ordeal,Yale/Darden 2021.pdf,Yale,yale,2021,102,115,14,cases/Yale/Darden 2021/a-hairy-ordeal.pdf,1.0,manual_override_darden_2021,False,Technology,Pricing,,,,,"Your friend Megan Black calls you to ask for your advice. Megan had been working in 
the beauty industry as an independent hair stylist for 2 years when the owner of Salon 
Deluxe approached her and asked her to buy the salon. It has always been her dream 
to own a hair salon, but she isn’t sure if",A Hairy Ordeal,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
b5d5f014-4bb7-4fa1-adf6-3129fbbc52bb,Lizard Insurance,Yale/Darden 2021.pdf,Yale,yale,2021,116,129,14,cases/Yale/Darden 2021/lizard-insurance.pdf,1.0,manual_override_darden_2021,False,Technology,Profitability,,,,,"Our client, Lizard Insurance, is a US-based auto insurance provider that recently 
acquired a rival auto insurance company MediumSure. As a part of the acquisition, 
Lizard Insurance also acquired a subsidiary of MediumSure named TechSize, that 
provides software for many insurance companies. Lizard",Lizard Insurance,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
831002e7-54c4-4d37-8712-c0caa440d478,Met With Problems,Yale/Darden 2021.pdf,Yale,yale,2021,130,139,10,cases/Yale/Darden 2021/met-with-problems.pdf,1.0,manual_override_darden_2021,False,,Operations,,,,,"Your client is Amy Sherald, the Chief People Officer at the Metropolitan Museum of Art (“The Met”). 
Located in New York City, the Met is one of the world’s largest art museum with 250 gallery rooms and a 
collection of more than 2 million works of art. This mega-museum welcomes over 6 million visit",Met With Problems,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; industry not extracted",
aa3be06d-532e-4ce3-a440-3e48caaeb690,A Messi Decision,Yale/Darden 2021.pdf,Yale,yale,2021,140,150,11,cases/Yale/Darden 2021/a-messi-decision.pdf,1.0,manual_override_darden_2021,False,,M&A,,,,,"Your client is the CEO of a major English soccer team. He’s called you while 
brimming with excitement after receiving news that Lionel Messi was looking for 
a new team. Players of Messi’s quality rarely became available, and would 
surely improve any team. However, with COVID-19 restricting budget",A Messi Decision,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; industry not extracted",
1cdb576d-b76e-4743-91bd-6f7e3bdbe83c,New Rubber Plant Investment,Yale/Darden 2021.pdf,Yale,yale,2021,151,160,10,cases/Yale/Darden 2021/new-rubber-plant-investment.pdf,1.0,manual_override_darden_2021,False,Financial Services,Profitability,,,,,"The federal government of a foreign country is investigating whether to 
reopen a rubber factory in a western part of the country. The factory was 
operational in the past, but has not been used for 7 years. The plant was 
closed due to terrorism in the area. If rejuvenated, it may become a target f",New Rubber Plant Investment,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
7f81a0af-0111-4fe6-b7ed-4eaca983060a,PubU,Yale/Darden 2021.pdf,Yale,yale,2021,161,170,10,cases/Yale/Darden 2021/pubu.pdf,1.0,manual_override_darden_2021,False,Energy,Operations,,,,,"You are the Dean of a large public university in the Midwest. Your tenure has focused on raising the 
profile of the university through various initiatives.  Recently, the Board of Regents has requested a plan 
that outlines the university’s environmental footprint and a goal to reach net-zero waste",PubU,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
182655ba-f21f-4199-9d1b-1e78c16e7c8e,Whale Hotel,Yale/Darden 2021.pdf,Yale,yale,2021,171,183,13,cases/Yale/Darden 2021/whale-hotel.pdf,1.0,manual_override_darden_2021,False,Retail / CPG,,,,,,"Our client is a real estate company that owns and operates luxury hotels 
around the world. They’ve previously owned 3 resorts in Dubai and are 
considering building a fourth, targeted specifically at high net worth 
individuals – called whales. 

173
EXHIBIT 1 
1 2  |  C A S E :  W H A L E  H O T E",Whale Hotel,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.; case_type not extracted",
d04a8361-298f-4e99-a640-01c461af91ce,Maine Apples,Yale/Kellogg 2016.pdf,Yale,yale,2016,25,29,5,cases/Yale/Kellogg 2016/maine-apples.pdf,1.0,manual_override_kellogg_2016,False,Consumer Goods,Profitability,,,,,"Our client is a Korean conglomerate named Danut that has acquired a small Boston-based biotechnology firm
The biotech firm acquired has developed a chemical that helps control the ripening of produce. After testing, this 
chemical appears to work especially well with apples: it allows apple orchar",Maine Apples,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
7905c564-46a9-499b-9960-1c8d10a0f066,Kellogg in India,Yale/Kellogg 2016.pdf,Yale,yale,2016,30,36,7,cases/Yale/Kellogg 2016/kellogg-in-india.pdf,1.0,manual_override_kellogg_2016,False,Education,Market Entry,,,,,"Guide to the interviewer
Our client is the Dean of Kellogg School of Management. She has hired you to advise her on an idea, which struck her during 
the previous week – To consider starting a satellite campus of Kellogg in India. She has asked you to determine whether 
Kellogg should enter the Indi",Kellogg in India,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
6bc9aec4-af6b-4ecc-8e17-d00353731f33,Rotisserie Ranch,Yale/Kellogg 2016.pdf,Yale,yale,2016,37,43,7,cases/Yale/Kellogg 2016/rotisserie-ranch.pdf,1.0,manual_override_kellogg_2016,False,Consumer Goods,Profitability,,,,Interviewer-led,"Our client is Rotisserie Ranch, a poultry farming company that specializes in growing chickens for rotisserie 
roasting. Its primary customer segment is comprised of large grocery chains that buy its chickens to fresh roast 
in the meat departments of their grocery stores. Market research has revea",Rotisserie Ranch,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
81655e08-bd19-4cdb-9419-f38a995a2456,Tarrant Fixtures,Yale/Kellogg 2016.pdf,Yale,yale,2016,44,47,4,cases/Yale/Kellogg 2016/tarrant-fixtures.pdf,1.0,manual_override_kellogg_2016,False,Industrial goods,Investment,,,,,"Our client, Tarrant Fixtures, is a low-intensity manufacturing company that produces display fixtures for retail clients. The 
company’s financial performance has deteriorated in each of the last three years. Specifically, they are concerned with 
the company’s falling Return on Investment (ROI).",Tarrant Fixtures,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
34f9515d-8776-4a02-96e9-7e06d75b5d98,Portkey Inc.,Yale/Kellogg 2016.pdf,Yale,yale,2016,48,51,4,cases/Yale/Kellogg 2016/portkey-inc.pdf,1.0,manual_override_kellogg_2016,False,Transportation,Market Entry,,,,,"Clarifying answers to provide (if asked)
A model framework should include the following
Enter 
market?
Market 
attractiveness
Pricing
Other 
consideration
Market size
Value-based
Cost-based
Risks / regulations
Candidate reflections / initial hypothesis should include
Portkey Inc. is a British compan",Portkey Inc.,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
ece563b6-a419-4cc2-9964-3ef5b6b83771,Salty Sole Shoe Co,Yale/Kellogg 2016.pdf,Yale,yale,2016,52,58,7,cases/Yale/Kellogg 2016/salty-sole-shoe-co.pdf,1.0,manual_override_kellogg_2016,False,Retail Apparel,Growth,,,,,"Your client is a large retail-focused private equity firm that owns Salty Sole, a leading designer of junior women’s 
footwear, primarily targeting the 14 – 22 year old age group.  Salty Sole was purchased last year by the private equity firm 
expecting to realize substantial profits upon sale in 2",Salty Sole Shoe Co,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
52475703-e63a-4395-81b8-f4dd9750240c,Money Bank Call Center,Yale/Kellogg 2016.pdf,Yale,yale,2016,59,64,6,cases/Yale/Kellogg 2016/money-bank-call-center.pdf,1.0,manual_override_kellogg_2016,False,Operations / financial services,M&A,,,,,"Our client is a large financial services firm with multiple locations around the world. Part of their service offering includes 
a 24-hour helpline. The client has their call centers in New York and Paris
The client has recently acquired a small firm (Firm B) in order to expand its reach in a part",Money Bank Call Center,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
90b5a216-f3c1-4267-9bdf-e0ad5922fce1,Zephyr Beverages,Yale/Kellogg 2016.pdf,Yale,yale,2016,65,68,4,cases/Yale/Kellogg 2016/zephyr-beverages.pdf,1.0,manual_override_kellogg_2016,False,Consumer Goods,Profitability,,,,,"Our client, Zephyr Beverages, is a division of a large consumer products company. The division produces fruit juices in 
three forms, all under the Zephyr name: chilled, juice boxes, and frozen concentrate. Zephyr had sales of $600 million last 
year, about 3% of the company’s overall sales of $20",Zephyr Beverages,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
5fce284f-f538-4dc0-b2eb-485a44760b9a,Shermer Pharma,Yale/Kellogg 2016.pdf,Yale,yale,2016,69,76,8,cases/Yale/Kellogg 2016/shermer-pharma.pdf,1.0,manual_override_kellogg_2016,False,Health Care,Profitability,,,,,"Our client, Shermer Pharma, is a venture backed start-up Pharmaceutical company.  Over the past 15 years, Shermer has 
been developing a molecule that has been approved by the FDA to cure Alzheimer’s with 90% efficacy.
Shermer’s owners have hired us to determine:
How should we sell our product?
",Shermer Pharma,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
e6dbca98-33da-4dc3-8bf7-1359cede93bc,Orange Retailer,Yale/Kellogg 2016.pdf,Yale,yale,2016,77,82,6,cases/Yale/Kellogg 2016/orange-retailer.pdf,1.0,manual_override_kellogg_2016,False,Retail,Market Entry,,,,Interviewer-led,"Orange Retailer Co. (ORC) manufactures, import/exports and distributes high-end world known brands and conservative/traditional 
apparel brands in several countries in Latin America. ORC is considering entering a new country in Latin America, and you have 
been hired to determine whether they shoul",Orange Retailer,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
86e054dd-a842-4431-ade1-c85271db9178,Vitality Insurance,Yale/Kellogg 2016.pdf,Yale,yale,2016,83,89,7,cases/Yale/Kellogg 2016/vitality-insurance.pdf,1.0,manual_override_kellogg_2016,False,Financial Services,Profitability,,,,,"Our client, Vitality  Insurance, is a leading provider of supplemental insurance products in the United States.   
Vitality agents partner with companies to offer their employees optional, supplemental insurance for such conditions as 
life, long-term disability, etc.
Vitality has undergone fairl",Vitality Insurance,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
22edac1a-6b7f-44a3-9a8f-5fc9d5aa7df8,Realty Seattle,Yale/Kellogg 2016.pdf,Yale,yale,2016,90,96,7,cases/Yale/Kellogg 2016/realty-seattle.pdf,1.0,manual_override_kellogg_2016,False,Real Estate,Growth,,,,,"Clarifying answers to provide
A model framework should include the following
Profit
Revenue
Costs
Price trends, realtor 
quality, commissions
More realtors in current 
city; expand to new cities
Tech costs: web 
design/server space
Marketing/advertising 
costs; set up costs (email) 
for each new age",Realty Seattle,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
5549e4ad-2d3d-488a-8ddc-4e9d605552d1,Dark Sky,Yale/Kellogg 2016.pdf,Yale,yale,2016,97,104,8,cases/Yale/Kellogg 2016/dark-sky.pdf,1.0,manual_override_kellogg_2016,False,Industrial Goods – Aerospace and,Market Entry,,,,,"Our client, Dark Sky, is a small manufacturer of unmanned (i.e. remotely piloted) data collection aircraft. Dark Sky 
produces the Assessor, an aircraft originally designed for unmanned weather exploration. In 2006, the United States 
military began purchasing Assessors for use in Intelligence, Sur",Dark Sky,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
4e020ce7-000e-4851-8765-40cd609b7819,Healthy Foods Co,Yale/Kellogg 2016.pdf,Yale,yale,2016,105,111,7,cases/Yale/Kellogg 2016/healthy-foods-co.pdf,1.0,manual_override_kellogg_2016,False,CPG,Growth,,,,Interviewee-led,"Our client is Healthy Foods Co, a wholesaler serving a variety of clients with Food products. The client is profitable but 
they want you to help them find revenue growth opportunities from their current business.
How can we help Healthy Foods Co. drive their revenue growth?
Guide to interviewer
",Healthy Foods Co,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
45501d14-95b7-4a14-a932-05bbad0f9b59,Plastic World,Yale/Kellogg 2016.pdf,Yale,yale,2016,112,118,7,cases/Yale/Kellogg 2016/plastic-world.pdf,1.0,manual_override_kellogg_2016,False,Financial Services,Profitability,,,,,"Our client is a private equity firm interested in PlasticWorld, a plastic packaging manufacturer. 
PlasticWorld’s owners are requesting $25M. The offer is final. Should our client buy?
Guide to interviewer
The case primarily tests the ability to gain insight from 
quantitative data , value a comp",Plastic World,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
d845d3af-b5b7-4d49-94ae-ae89d77c54ad,GoNet,Yale/Kellogg 2016.pdf,Yale,yale,2016,119,123,5,cases/Yale/Kellogg 2016/gonet.pdf,1.0,manual_override_kellogg_2016,False,Technology,Profitability,,,,,"Our client, GoNet, is a US-based Internet Service Provider (ISP) that is considering entering the European market. They 
are currently the dominant player in the US with two revenue streams: a subscription access fee and by taking a 
percentage of all e-commerce transactions from subscribers. 
Exa",GoNet,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
c29edd65-8449-4572-be80-fabb4a4b5f5b,Orrington Office Supplies,Yale/Kellogg 2016.pdf,Yale,yale,2016,124,131,8,cases/Yale/Kellogg 2016/orrington-office-supplies.pdf,1.0,manual_override_kellogg_2016,False,Consumer Products,Profitability,,,,,"Our client, OOS is a leading manufacturer of office products in 1992, with sales of $275M in 1991. They have strong 
brands, invest heavily in marketing / advertising, and have grown through product line extensions and 4 key acquisitions.
OOS is organized into 5 autonomous divisions, but shares ma",Orrington Office Supplies,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
fcc96722-5a02-4165-a4ae-98a645111c3e,Winter Olympics Bidding,Yale/Kellogg 2016.pdf,Yale,yale,2016,132,136,5,cases/Yale/Kellogg 2016/winter-olympics-bidding.pdf,1.0,manual_override_kellogg_2016,False,Media & Entertainment,Investment,,,,,"Our client, a major US television network, is trying to figure out how much to bid for the exclusive right to broadcast the 
2018 Winter Olympics Games in the U.S.
The Winter Olympics are a huge deal and will require a significant amount of capital to secure the rights, so our client has 
brought",Winter Olympics Bidding,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
c22cbb86-c1f8-4548-be07-821f0f25a8f0,Vindaloo Corporation,Yale/Kellogg 2016.pdf,Yale,yale,2016,137,144,8,cases/Yale/Kellogg 2016/vindaloo-corporation.pdf,1.0,manual_override_kellogg_2016,False,Consumer products,Growth,,,,,"Our client, Vindaloo Corporation, is a small biotechnology company that has developed a new seed for sugar beets, which 
produces twice as much sugar as the seeds that are currently in use. Currently 100 beets produce 100 lbs of sugar or 
1lb/beet while the new seeds will produce 200 lbs of sugar,",Vindaloo Corporation,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
a8024028-adbd-4e8f-8a76-2101ff6b17f9,DigiBooks,Yale/Kellogg 2016.pdf,Yale,yale,2016,145,150,6,cases/Yale/Kellogg 2016/digibooks.pdf,1.0,manual_override_kellogg_2016,False,Tech/Telecom,Profitability,,,,Interviewer-led,"Our client, DigiBooks, is a manufacturer and seller of electronic book readers (tablets). DigiBooks also distributes e-books 
for the tablets through their website. The tablet is only compatible with books sold through the DigiBooks site.
DigiBooks is planning the launch of its tablets in a countr",DigiBooks,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
7cc75f80-ffbc-48b4-a4f3-4918ebf67288,Health Coaches,Yale/Kellogg 2016.pdf,Yale,yale,2016,151,156,6,cases/Yale/Kellogg 2016/health-coaches.pdf,1.0,manual_override_kellogg_2016,False,Healthcare,Profitability,,,,,"Our client is a large national health care payer (health insurance company, think Aetna) exploring the launch of a new 
disease management (“DM”) program to better serve its 5 million members. The idea is to hire and train a team of 
“Health Coaches” to specialize in a single disease area (e.g., he",Health Coaches,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
069ebe0b-3e79-4d8b-b9fd-095cac675c85,High Q Plastics,Yale/Kellogg 2016.pdf,Yale,yale,2016,157,164,8,cases/Yale/Kellogg 2016/high-q-plastics.pdf,1.0,manual_override_kellogg_2016,False,Industrial Goods,Profitability,,,,Interviewer-led,"Our client, High Q Plastics, is an automotive parts supplier in the U.S. They primarily manufacture and sell plastic 
injection-molded parts, such as grills, door handles, decorative trim etc., to automotive customers. 
The client has two primary revenue sources: large automotive OEMs, and afterma",High Q Plastics,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
cc2e1a5d-e3c1-43ca-af00-adb866a66b93,Zoo Co,Yale/Kellogg 2016.pdf,Yale,yale,2016,165,170,6,cases/Yale/Kellogg 2016/zoo-co.pdf,1.0,manual_override_kellogg_2016,False,Financial Services,M&A,,,,,"Our client is a zoo that is thinking about acquiring a famous zebra from an African preserve.
It’s a huge investment, but they believe the new zebra would be a great contribution to their animal community. You have 
been engaged to help decide whether this is a good idea. What would you consider w",Zoo Co,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
e9e2e6cc-92aa-4cc9-863e-9fcf7ba491d7,Syzygy Supercomputers,Yale/Kellogg 2016.pdf,Yale,yale,2016,171,177,7,cases/Yale/Kellogg 2016/syzygy-supercomputers.pdf,1.0,manual_override_kellogg_2016,False,Healthcare,Profitability,,,,Interviewer-led,"Our client is Thompson Healthcare, a health insurance firm located in the Midwest. 
Customers pay Thompson a fixed monthly premium per person covered under the plan. In exchange, Thompson pays for 
all health services that each member requires (e.g., physician care, prescription medications, hospi",Syzygy Supercomputers,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
696cc96a-71de-49a0-8fda-f97c24f46ad8,Thompson Healthcare,Yale/Kellogg 2016.pdf,Yale,yale,2016,178,186,9,cases/Yale/Kellogg 2016/thompson-healthcare.pdf,1.0,manual_override_kellogg_2016,False,Tech & Telecom,Profitability,,,,,"Syzygy Supercomputers is a large international fully-integrated computers and communications company with annual 
revenues of approximately $20 billion U.S. In the past several years, the company has seen a steady decline in profits.
The CEO has asked us to look into this problem. How can Syzygy S",Thompson Healthcare,,manual_ground_truth_index,"Ground-truth TOC: exact page ranges, no heuristics.",
